Offers_Id,Business_Id,Price,Description,DiscountPercentage,StartDate,EndDate
4337,1083667,108,Buy 1 Get 1,15,8/31/2023,8/13/2024
4338,12207924,60,Discount on meals,34,11/13/2023,7/22/2024
4339,4328546,133,Buy 1 Get 1,10,11/10/2023,1/31/2024
4340,13811462,142,Buy 1 Get 1,23,5/23/2023,7/9/2024
4341,4932202,28,Happy Hour,35,8/12/2023,9/19/2024
4342,15167073,32,Buy 1 Get 1,23,3/10/2023,1/27/2024
4343,4732765,51,Buy 1 Get 1,18,6/1/2023,12/24/2024
4344,481077,27,Special Combo,45,7/31/2023,12/11/2024
4345,1025013,55,Special Combo,48,3/11/2023,2/24/2024
4346,3643072,72,Discount on meals,48,3/14/2023,6/26/2024
4347,16880512,92,Special Combo,26,4/26/2023,4/30/2024
4348,1150398,110,Buy 1 Get 1,45,6/1/2023,11/20/2024
4349,4405070,36,Happy Hour,7,10/14/2023,2/13/2024
4350,2191480,151,Happy Hour,23,8/25/2023,7/31/2024
4351,1518994,98,Special Combo,18,10/26/2023,1/11/2024
4352,938985,164,Special Combo,47,3/21/2023,7/17/2024
4353,4506447,192,Discount on meals,14,9/11/2023,4/11/2024
4354,3888177,140,Discount on meals,17,12/11/2023,4/18/2024
4355,12388065,87,Discount on meals,9,9/30/2023,3/12/2024
4356,15163759,15,Discount on meals,41,5/7/2023,2/12/2024
4357,423907,198,Happy Hour,9,8/6/2023,1/19/2024
4358,787146,76,Buy 1 Get 1,9,6/13/2023,5/3/2024
4359,3691818,160,Discount on meals,38,1/21/2023,9/11/2024
4360,423647,105,Discount on meals,19,10/25/2023,2/27/2024
4361,4644303,41,Buy 1 Get 1,40,2/28/2023,12/19/2024
4362,1557812,21,Happy Hour,11,5/7/2023,1/30/2024
4363,15175496,90,Special Combo,49,3/25/2023,2/8/2024
4364,15010479,118,Special Combo,31,8/31/2023,11/24/2024
4365,1743863,181,Happy Hour,29,7/3/2023,10/22/2024
4366,1036120,36,Buy 1 Get 1,23,2/15/2023,2/9/2024
4367,10027946,18,Special Combo,44,5/30/2023,5/26/2024
4368,2433898,81,Special Combo,34,7/27/2023,5/24/2024
4369,4615161,16,Happy Hour,8,9/24/2023,5/5/2024
4370,4887873,156,Discount on meals,5,8/3/2023,7/8/2024
4371,3737058,21,Buy 1 Get 1,25,9/18/2023,8/13/2024
4372,426147,88,Happy Hour,36,11/26/2023,12/21/2024
4373,10400033,182,Special Combo,24,1/24/2023,5/18/2024
4374,4274827,69,Buy 1 Get 1,49,1/17/2023,1/5/2024
4375,7235810,59,Happy Hour,37,3/14/2023,5/1/2024
4376,5052334,39,Buy 1 Get 1,6,1/26/2023,7/29/2024
4377,1881642,81,Buy 1 Get 1,36,4/26/2023,9/11/2024
4378,3730687,168,Buy 1 Get 1,37,1/29/2023,1/19/2024
4379,3243437,173,Happy Hour,13,3/9/2023,9/5/2024
4380,4519521,180,Special Combo,12,9/16/2023,10/29/2024
4381,502413,180,Special Combo,40,5/25/2023,6/8/2024
4382,3473007,194,Happy Hour,26,2/10/2023,7/9/2024
4383,15071906,43,Happy Hour,21,1/13/2023,1/19/2024
4384,1109618,36,Happy Hour,21,10/24/2023,11/25/2024
4385,10400290,46,Special Combo,14,7/16/2023,8/9/2024
4386,1368022,178,Special Combo,16,1/9/2023,4/24/2024
4387,4249794,39,Buy 1 Get 1,48,4/6/2023,10/29/2024
4388,2369044,99,Discount on meals,24,7/10/2023,11/3/2024
4389,12342813,196,Discount on meals,33,6/10/2023,12/16/2024
4390,862721,53,Happy Hour,42,6/23/2023,10/12/2024
4391,11759576,41,Buy 1 Get 1,12,8/26/2023,8/3/2024
4392,4847197,159,Happy Hour,29,10/9/2023,8/20/2024
4393,5059935,76,Happy Hour,8,12/12/2023,7/18/2024
4394,6945099,25,Happy Hour,26,10/13/2023,10/1/2024
4395,12194385,90,Discount on meals,24,5/23/2023,8/21/2024
4396,9997881,21,Discount on meals,29,11/23/2023,9/26/2024
4397,1498555,66,Buy 1 Get 1,48,8/22/2023,1/6/2024
4398,9751986,19,Happy Hour,18,4/5/2023,5/4/2024
4399,424506,35,Happy Hour,38,4/15/2023,10/17/2024
4400,425476,149,Buy 1 Get 1,12,6/14/2023,9/2/2024
4401,8567192,84,Buy 1 Get 1,31,9/24/2023,10/27/2024
4402,14159051,192,Happy Hour,31,8/22/2023,2/6/2024
4403,16648592,27,Happy Hour,39,9/3/2023,4/6/2024
4404,797289,155,Special Combo,17,8/25/2023,7/22/2024
4405,524528,50,Special Combo,19,8/19/2023,8/9/2024
4406,1998918,77,Discount on meals,38,7/9/2023,3/19/2024
4407,12375418,82,Buy 1 Get 1,42,5/18/2023,5/13/2024
4408,3806160,67,Buy 1 Get 1,38,5/6/2023,3/27/2024
4409,17786803,151,Special Combo,27,8/30/2023,1/1/2024
4410,878345,10,Special Combo,48,11/20/2023,8/4/2024
4411,1168553,26,Buy 1 Get 1,49,1/4/2023,2/3/2024
4412,4645549,195,Buy 1 Get 1,44,6/13/2023,3/29/2024
4413,4766650,164,Buy 1 Get 1,18,7/23/2023,3/14/2024
4414,3537344,183,Special Combo,18,11/19/2023,3/1/2024
4415,527493,10,Happy Hour,9,7/22/2023,6/7/2024
4416,11662158,63,Discount on meals,15,10/25/2023,4/11/2024
4417,10744616,180,Buy 1 Get 1,40,11/10/2023,3/27/2024
4418,4516324,128,Buy 1 Get 1,28,3/6/2023,2/24/2024
4419,15623127,22,Discount on meals,23,12/25/2023,7/22/2024
4420,4341878,11,Special Combo,44,9/28/2023,9/12/2024
4421,10690575,58,Buy 1 Get 1,32,6/30/2023,11/24/2024
4422,4251266,171,Buy 1 Get 1,41,4/8/2023,8/19/2024
4423,4712072,67,Special Combo,16,2/10/2023,3/9/2024
4424,12637698,149,Special Combo,9,9/4/2023,6/13/2024
4425,2445412,74,Special Combo,37,6/8/2023,2/1/2024
4426,16678764,106,Discount on meals,29,12/29/2023,7/21/2024
4427,1368218,58,Happy Hour,9,1/7/2023,8/25/2024
4428,423375,110,Happy Hour,38,4/1/2023,7/31/2024
4429,9607457,194,Buy 1 Get 1,17,4/7/2023,5/10/2024
4430,1673531,115,Buy 1 Get 1,26,1/1/2023,4/26/2024
4431,10169331,127,Special Combo,6,11/20/2023,7/8/2024
4432,493494,190,Discount on meals,13,3/20/2023,12/1/2024
4433,4726579,193,Discount on meals,36,1/23/2023,7/9/2024
4434,423654,140,Discount on meals,26,11/21/2023,1/1/2024
4435,933532,199,Happy Hour,37,7/19/2023,1/18/2024
4436,13570151,149,Happy Hour,26,3/8/2023,12/18/2024
4437,12385942,22,Buy 1 Get 1,8,5/13/2023,2/7/2024
4438,4324563,37,Special Combo,5,8/28/2023,12/5/2024
4439,4569661,163,Special Combo,12,11/22/2023,8/3/2024
4440,5096553,74,Discount on meals,14,12/12/2023,9/27/2024
4441,6437280,148,Special Combo,46,1/25/2023,6/14/2024
4442,6975388,35,Discount on meals,36,3/23/2023,1/1/2024
4443,4635491,71,Special Combo,22,1/15/2023,1/11/2024
4444,477490,165,Special Combo,34,11/27/2023,3/14/2024
4445,4837621,184,Special Combo,31,5/7/2023,7/12/2024
4446,423676,56,Special Combo,25,5/8/2023,6/18/2024
4447,6654379,133,Happy Hour,22,9/11/2023,9/15/2024
4448,14798677,108,Discount on meals,42,12/6/2023,5/20/2024
4449,3783582,73,Discount on meals,20,6/26/2023,3/15/2024
4450,11612189,170,Buy 1 Get 1,23,3/8/2023,11/13/2024
4451,524902,133,Happy Hour,9,9/16/2023,10/26/2024
4452,10771917,193,Happy Hour,6,2/5/2023,11/17/2024
4453,4323004,96,Buy 1 Get 1,36,7/27/2023,12/12/2024
4454,3598931,52,Buy 1 Get 1,34,12/5/2023,4/4/2024
4455,12099132,135,Buy 1 Get 1,13,3/17/2023,11/24/2024
4456,15650134,194,Buy 1 Get 1,40,11/5/2023,4/16/2024
4457,12036494,119,Buy 1 Get 1,34,12/2/2023,2/12/2024
4458,4644299,150,Special Combo,46,11/14/2023,12/1/2024
4459,520559,185,Discount on meals,24,1/6/2023,4/7/2024
4460,6556675,111,Discount on meals,12,11/3/2023,4/24/2024
4461,13483009,120,Buy 1 Get 1,47,8/13/2023,1/29/2024
4462,2005354,165,Buy 1 Get 1,43,7/20/2023,10/20/2024
4463,4250201,188,Special Combo,46,6/18/2023,7/2/2024
4464,2629452,143,Discount on meals,24,11/17/2023,6/24/2024
4465,1102968,152,Discount on meals,6,4/24/2023,5/20/2024
4466,15173983,176,Happy Hour,24,5/6/2023,10/21/2024
4467,12950906,50,Discount on meals,27,3/20/2023,4/12/2024
4468,858026,112,Special Combo,33,6/16/2023,9/18/2024
4469,3734726,50,Discount on meals,29,8/22/2023,9/27/2024
4470,11925060,23,Happy Hour,45,3/4/2023,6/6/2024
4471,12538608,82,Buy 1 Get 1,14,2/21/2023,6/23/2024
4472,10093661,178,Happy Hour,32,11/23/2023,6/20/2024
4473,528001,190,Happy Hour,38,8/16/2023,12/7/2024
4474,4728031,83,Discount on meals,44,2/6/2023,10/31/2024
4475,12157899,46,Special Combo,39,7/20/2023,8/13/2024
4476,4084946,55,Happy Hour,26,6/13/2023,10/30/2024
4477,2433995,38,Discount on meals,6,10/14/2023,12/18/2024
4478,14963182,85,Discount on meals,26,3/19/2023,8/4/2024
4479,4400054,16,Happy Hour,23,9/23/2023,3/21/2024
4480,15753897,148,Discount on meals,30,10/22/2023,9/24/2024
4481,5327176,114,Happy Hour,20,9/30/2023,6/30/2024
4482,423698,77,Happy Hour,41,8/25/2023,10/24/2024
4483,13336688,34,Buy 1 Get 1,13,9/16/2023,6/12/2024
4484,4275849,180,Happy Hour,40,1/11/2023,11/22/2024
4485,1018479,81,Happy Hour,10,10/23/2023,3/30/2024
4486,12137497,173,Discount on meals,15,9/16/2023,2/16/2024
4487,425508,164,Special Combo,27,8/19/2023,6/10/2024
4488,13167621,118,Special Combo,30,11/26/2023,5/8/2024
4489,10513728,29,Special Combo,15,3/11/2023,2/8/2024
4490,10583009,170,Happy Hour,9,7/2/2023,8/10/2024
4491,9711426,26,Special Combo,43,9/27/2023,6/10/2024
4492,3436225,55,Special Combo,47,9/21/2023,11/11/2024
4493,423845,19,Discount on meals,26,10/16/2023,12/28/2024
4494,1435886,65,Buy 1 Get 1,22,10/23/2023,10/25/2024
4495,4766650,123,Special Combo,25,10/22/2023,5/9/2024
4496,13841069,90,Happy Hour,19,3/6/2023,1/9/2024
4497,537224,145,Discount on meals,39,2/14/2023,4/13/2024
4498,4645279,108,Special Combo,43,12/15/2023,12/4/2024
4499,794077,182,Happy Hour,32,9/6/2023,7/12/2024
4500,4614109,119,Buy 1 Get 1,39,6/11/2023,5/22/2024
4501,12223237,54,Discount on meals,35,3/23/2023,10/4/2024
4502,1917218,171,Special Combo,21,6/4/2023,7/11/2024
4503,4399633,88,Happy Hour,27,11/21/2023,2/7/2024
4504,424245,130,Happy Hour,39,3/24/2023,3/2/2024
4505,5066234,136,Discount on meals,31,8/31/2023,1/17/2024
4506,4238681,112,Discount on meals,15,8/22/2023,8/29/2024
4507,12507285,65,Happy Hour,24,7/17/2023,12/4/2024
4508,8532384,145,Happy Hour,40,10/2/2023,10/13/2024
4509,2528977,124,Buy 1 Get 1,15,1/14/2023,2/9/2024
4510,15256313,170,Buy 1 Get 1,47,3/17/2023,1/13/2024
4511,3625563,49,Special Combo,20,1/21/2023,7/13/2024
4512,17411631,130,Special Combo,23,11/12/2023,11/10/2024
4513,4744620,160,Buy 1 Get 1,47,12/12/2023,12/28/2024
4514,13841071,70,Happy Hour,40,8/24/2023,1/4/2024
4515,4088044,168,Happy Hour,48,7/24/2023,3/13/2024
4516,13958455,84,Happy Hour,27,4/5/2023,12/11/2024
4517,4115569,149,Discount on meals,18,9/16/2023,9/28/2024
4518,10735782,150,Happy Hour,21,2/4/2023,6/15/2024
4519,5066673,48,Discount on meals,5,3/27/2023,4/14/2024
4520,4819577,107,Happy Hour,19,3/12/2023,1/4/2024
4521,8535925,100,Discount on meals,5,1/28/2023,8/5/2024
4522,3457698,18,Happy Hour,11,8/9/2023,5/9/2024
4523,7342651,61,Happy Hour,38,6/1/2023,4/13/2024
4524,5003685,121,Buy 1 Get 1,10,10/17/2023,3/15/2024
4525,14135678,106,Happy Hour,13,4/21/2023,1/19/2024
4526,15163773,24,Special Combo,9,4/6/2023,7/22/2024
4527,5453339,75,Special Combo,30,5/12/2023,10/23/2024
4528,10505154,27,Buy 1 Get 1,15,10/12/2023,3/23/2024
4529,479013,54,Discount on meals,47,10/27/2023,7/2/2024
4530,5486511,134,Happy Hour,16,1/29/2023,9/13/2024
4531,12722837,194,Special Combo,31,2/25/2023,2/16/2024
4532,4821655,51,Buy 1 Get 1,49,7/22/2023,12/28/2024
4533,10345132,81,Special Combo,48,6/20/2023,8/5/2024
4534,14937652,133,Discount on meals,46,12/31/2023,12/8/2024
4535,4094061,123,Buy 1 Get 1,9,10/28/2023,7/28/2024
4536,10785300,76,Discount on meals,10,10/12/2023,6/2/2024
4537,5294145,36,Happy Hour,19,2/16/2023,7/22/2024
4538,5021112,78,Happy Hour,33,2/23/2023,3/21/2024
4539,12407022,111,Buy 1 Get 1,15,7/3/2023,3/12/2024
4540,10333827,59,Discount on meals,28,9/5/2023,9/28/2024
4541,4593576,74,Special Combo,14,3/25/2023,10/10/2024
4542,4429759,27,Discount on meals,38,11/15/2023,7/11/2024
4543,4946254,147,Special Combo,10,9/2/2023,9/25/2024
4544,4825873,175,Happy Hour,39,9/25/2023,12/18/2024
4545,816813,97,Happy Hour,21,10/16/2023,3/8/2024
4546,16678598,130,Buy 1 Get 1,10,3/9/2023,8/6/2024
4547,2417496,30,Happy Hour,41,9/3/2023,2/12/2024
4548,549227,124,Special Combo,5,9/23/2023,1/26/2024
4549,968518,113,Discount on meals,39,9/28/2023,4/19/2024
4550,7691306,27,Special Combo,45,9/6/2023,10/31/2024
4551,5002118,182,Happy Hour,24,7/20/2023,10/21/2024
4552,4243951,142,Buy 1 Get 1,48,4/15/2023,12/30/2024
4553,17710849,184,Discount on meals,12,5/17/2023,9/24/2024
4554,607771,132,Happy Hour,31,10/9/2023,1/9/2024
4555,2661125,56,Discount on meals,31,10/11/2023,8/5/2024
4556,12856268,83,Buy 1 Get 1,9,1/16/2023,11/16/2024
4557,17455081,36,Happy Hour,16,8/2/2023,11/23/2024
4558,2371217,121,Buy 1 Get 1,13,11/24/2023,10/17/2024
4559,1459491,92,Special Combo,19,2/4/2023,8/30/2024
4560,6404858,183,Happy Hour,17,6/19/2023,1/17/2024
4561,15184357,49,Special Combo,42,5/21/2023,6/1/2024
4562,14090671,65,Special Combo,31,6/26/2023,8/31/2024
4563,3222760,101,Happy Hour,20,6/22/2023,8/9/2024
4564,14208455,76,Buy 1 Get 1,6,10/17/2023,12/23/2024
4565,12493007,40,Buy 1 Get 1,27,4/20/2023,3/6/2024
4566,4066454,60,Buy 1 Get 1,23,2/20/2023,2/12/2024
4567,12703077,66,Discount on meals,42,6/22/2023,10/18/2024
4568,12157973,134,Discount on meals,27,2/2/2023,12/27/2024
4569,14810151,88,Discount on meals,46,1/15/2023,8/27/2024
4570,564913,27,Special Combo,36,2/24/2023,6/16/2024
4571,1459470,17,Happy Hour,49,5/17/2023,4/15/2024
4572,4718825,146,Happy Hour,46,6/23/2023,10/19/2024
4573,424288,64,Happy Hour,34,2/19/2023,1/2/2024
4574,11698858,183,Special Combo,45,5/3/2023,10/2/2024
4575,5539476,175,Special Combo,24,7/27/2023,6/3/2024
4576,6539633,182,Discount on meals,15,12/22/2023,4/11/2024
4577,967594,53,Happy Hour,14,1/17/2023,12/19/2024
4578,4635733,34,Special Combo,36,12/23/2023,10/10/2024
4579,4980643,168,Discount on meals,36,10/3/2023,1/4/2024
4580,961092,147,Special Combo,47,9/21/2023,11/17/2024
4581,15279265,101,Buy 1 Get 1,41,1/27/2023,1/7/2024
4582,4914099,112,Discount on meals,10,10/25/2023,8/30/2024
4583,2415662,195,Happy Hour,43,8/3/2023,1/12/2024
4584,11711702,89,Discount on meals,42,5/21/2023,8/19/2024
4585,3220489,29,Happy Hour,16,4/29/2023,6/30/2024
4586,3795196,80,Happy Hour,29,9/26/2023,12/5/2024
4587,15165491,66,Happy Hour,30,2/13/2023,6/11/2024
4588,4578404,14,Discount on meals,8,5/24/2023,11/18/2024
4589,423905,107,Special Combo,47,10/16/2023,6/7/2024
4590,4454969,10,Happy Hour,6,2/28/2023,12/19/2024
4591,4256764,28,Special Combo,34,4/30/2023,1/16/2024
4592,4728095,71,Happy Hour,42,7/11/2023,7/24/2024
4593,5063758,77,Discount on meals,26,2/10/2023,12/12/2024
4594,1510657,57,Special Combo,15,12/26/2023,9/10/2024
4595,11619654,46,Buy 1 Get 1,27,10/3/2023,8/26/2024
4596,8386608,159,Discount on meals,36,10/3/2023,11/14/2024
4597,1391498,119,Special Combo,8,4/19/2023,11/3/2024
4598,9818571,151,Discount on meals,23,7/28/2023,3/17/2024
4599,423330,168,Happy Hour,48,8/9/2023,3/16/2024
4600,15170058,121,Buy 1 Get 1,26,9/15/2023,5/15/2024
4601,1510673,12,Buy 1 Get 1,13,8/19/2023,2/13/2024
4602,4895956,112,Special Combo,43,9/27/2023,1/16/2024
4603,5095065,162,Discount on meals,11,6/9/2023,3/16/2024
4604,10466903,47,Discount on meals,19,10/11/2023,3/10/2024
4605,5051404,150,Happy Hour,14,6/24/2023,4/15/2024
4606,4322332,162,Discount on meals,45,10/9/2023,10/23/2024
4607,5241137,69,Discount on meals,41,10/29/2023,2/29/2024
4608,527843,147,Discount on meals,49,12/8/2023,11/3/2024
4609,10856951,192,Discount on meals,34,8/21/2023,8/19/2024
4610,11785626,143,Discount on meals,46,10/5/2023,6/18/2024
4611,2590220,17,Special Combo,37,8/18/2023,8/26/2024
4612,8671021,103,Special Combo,45,8/10/2023,5/11/2024
4613,12880585,40,Special Combo,31,5/16/2023,5/13/2024
4614,527041,142,Happy Hour,40,5/25/2023,11/1/2024
4615,10208009,56,Happy Hour,13,9/3/2023,4/29/2024
4616,3742708,13,Buy 1 Get 1,24,4/1/2023,7/31/2024
4617,14960102,137,Happy Hour,38,4/18/2023,7/19/2024
4618,4839158,25,Happy Hour,46,9/3/2023,5/1/2024
4619,6513508,147,Happy Hour,49,5/29/2023,7/16/2024
4620,541284,116,Special Combo,39,7/22/2023,10/5/2024
4621,424424,82,Discount on meals,22,12/26/2023,2/9/2024
4622,8397748,96,Happy Hour,44,6/14/2023,3/4/2024
4623,14951463,186,Buy 1 Get 1,7,6/24/2023,8/11/2024
4624,8582341,105,Buy 1 Get 1,48,12/13/2023,4/1/2024
4625,5485294,97,Special Combo,41,10/31/2023,7/28/2024
4626,891673,123,Happy Hour,40,9/11/2023,10/16/2024
4627,10056143,179,Happy Hour,21,7/9/2023,12/2/2024
4628,4439531,35,Discount on meals,7,9/28/2023,2/27/2024
4629,10779105,102,Special Combo,47,11/20/2023,8/2/2024
4630,16864650,29,Discount on meals,20,11/23/2023,8/4/2024
4631,9715642,180,Buy 1 Get 1,18,4/1/2023,8/30/2024
4632,6584100,92,Buy 1 Get 1,11,10/24/2023,3/21/2024
4633,1818707,32,Buy 1 Get 1,36,5/19/2023,2/17/2024
4634,4760581,19,Special Combo,6,6/21/2023,1/30/2024
4635,4814021,68,Discount on meals,45,8/23/2023,1/5/2024
4636,15165518,140,Buy 1 Get 1,9,8/18/2023,8/5/2024
4637,17735203,33,Buy 1 Get 1,47,4/10/2023,12/29/2024
4638,14077337,166,Special Combo,16,12/17/2023,6/8/2024
4639,477300,172,Discount on meals,8,4/6/2023,11/21/2024
4640,6731705,36,Happy Hour,7,6/29/2023,5/13/2024
4641,13386635,38,Discount on meals,18,3/25/2023,2/17/2024
4642,5092622,71,Discount on meals,20,12/22/2023,10/8/2024
4643,4455452,79,Buy 1 Get 1,10,6/6/2023,6/12/2024
4644,5485365,140,Happy Hour,42,9/25/2023,8/1/2024
4645,15649939,76,Special Combo,6,4/7/2023,11/17/2024
4646,10830106,103,Happy Hour,10,5/23/2023,8/10/2024
4647,4323011,147,Discount on meals,9,11/23/2023,12/3/2024
4648,5108177,102,Happy Hour,43,3/28/2023,7/5/2024
4649,4515698,175,Buy 1 Get 1,27,5/26/2023,11/12/2024
4650,9729879,143,Discount on meals,28,8/20/2023,2/14/2024
4651,12182825,160,Buy 1 Get 1,47,11/4/2023,3/20/2024
4652,8669505,172,Buy 1 Get 1,38,9/12/2023,1/5/2024
4653,2301455,32,Special Combo,47,8/31/2023,2/28/2024
4654,3888177,129,Special Combo,13,9/10/2023,7/6/2024
4655,6872546,121,Special Combo,33,12/9/2023,7/7/2024
4656,4327951,188,Happy Hour,46,6/30/2023,2/16/2024
4657,6439700,21,Happy Hour,38,12/23/2023,9/5/2024
4658,478992,40,Special Combo,27,6/30/2023,11/22/2024
4659,16828141,10,Special Combo,11,9/14/2023,1/7/2024
4660,3175158,58,Happy Hour,46,1/18/2023,7/13/2024
4661,827871,176,Discount on meals,49,8/2/2023,3/17/2024
4662,15851104,80,Happy Hour,15,6/1/2023,8/21/2024
4663,2137032,141,Happy Hour,28,3/24/2023,9/29/2024
4664,5970654,16,Happy Hour,35,7/10/2023,5/7/2024
4665,7314771,81,Discount on meals,47,5/23/2023,10/18/2024
4666,16717903,171,Happy Hour,13,6/1/2023,5/15/2024
4667,4323147,92,Happy Hour,12,5/19/2023,8/22/2024
4668,12636532,66,Discount on meals,47,3/21/2023,2/25/2024
4669,4250764,22,Special Combo,41,4/8/2023,7/24/2024
4670,3793131,99,Special Combo,31,1/11/2023,12/24/2024
4671,15166627,151,Buy 1 Get 1,36,4/9/2023,10/1/2024
4672,5771824,194,Discount on meals,8,9/24/2023,1/31/2024
4673,6453676,155,Happy Hour,28,9/12/2023,3/23/2024
4674,424125,170,Buy 1 Get 1,33,8/9/2023,1/30/2024
4675,5267058,183,Special Combo,31,2/1/2023,1/9/2024
4676,5075210,113,Buy 1 Get 1,31,10/2/2023,1/6/2024
4677,12179355,30,Happy Hour,14,6/6/2023,5/17/2024
4678,493676,79,Happy Hour,47,9/20/2023,10/26/2024
4679,6558638,60,Discount on meals,28,3/5/2023,7/27/2024
4680,423914,141,Discount on meals,48,11/30/2023,1/26/2024
4681,14932305,50,Special Combo,47,7/27/2023,3/13/2024
4682,7355710,111,Buy 1 Get 1,12,5/8/2023,6/22/2024
4683,15163206,35,Discount on meals,28,11/4/2023,9/6/2024
4684,10734655,197,Happy Hour,42,9/21/2023,5/2/2024
4685,4133695,186,Buy 1 Get 1,29,6/17/2023,12/14/2024
4686,14789194,59,Special Combo,33,4/25/2023,11/16/2024
4687,3795212,56,Discount on meals,47,4/2/2023,4/14/2024
4688,15285180,54,Buy 1 Get 1,6,7/21/2023,4/25/2024
4689,4456935,135,Special Combo,42,10/25/2023,2/24/2024
4690,4815048,79,Happy Hour,26,8/12/2023,7/15/2024
4691,4516596,185,Special Combo,44,9/4/2023,5/14/2024
4692,426214,91,Discount on meals,40,8/23/2023,1/25/2024
4693,4353044,143,Happy Hour,15,4/7/2023,2/22/2024
4694,6700074,48,Happy Hour,31,9/18/2023,3/30/2024
4695,3717566,49,Discount on meals,16,4/28/2023,12/14/2024
4696,6778108,172,Buy 1 Get 1,34,8/6/2023,9/30/2024
4697,424524,59,Special Combo,25,9/25/2023,11/10/2024
4698,10431750,50,Happy Hour,39,11/10/2023,7/4/2024
4699,5096294,96,Buy 1 Get 1,15,8/4/2023,7/7/2024
4700,4636918,99,Happy Hour,44,9/26/2023,11/17/2024
4701,12927715,11,Buy 1 Get 1,35,1/26/2023,3/6/2024
4702,5327668,198,Happy Hour,10,2/8/2023,3/17/2024
4703,6838593,178,Discount on meals,45,7/16/2023,2/10/2024
4704,4614052,112,Buy 1 Get 1,39,7/20/2023,8/15/2024
4705,521101,130,Happy Hour,18,7/31/2023,10/19/2024
4706,12715119,115,Happy Hour,14,12/26/2023,6/27/2024
4707,2720809,153,Buy 1 Get 1,20,1/19/2023,5/26/2024
4708,3736574,58,Discount on meals,8,6/7/2023,6/30/2024
4709,16712856,142,Discount on meals,14,11/6/2023,12/15/2024
4710,17322424,87,Special Combo,43,10/8/2023,5/6/2024
4711,11987828,156,Buy 1 Get 1,47,7/11/2023,1/27/2024
4712,1206760,198,Happy Hour,30,12/20/2023,12/17/2024
4713,1898394,118,Discount on meals,17,10/5/2023,11/20/2024
4714,5051210,56,Happy Hour,26,11/30/2023,8/1/2024
4715,5075983,197,Buy 1 Get 1,11,11/26/2023,5/15/2024
4716,17885760,139,Discount on meals,26,12/12/2023,8/11/2024
4717,423772,86,Happy Hour,48,2/25/2023,5/8/2024
4718,12436789,184,Happy Hour,45,12/11/2023,12/10/2024
4719,425325,47,Special Combo,25,3/27/2023,9/17/2024
4720,6614412,125,Happy Hour,5,12/15/2023,10/30/2024
4721,10604950,175,Special Combo,14,10/2/2023,9/13/2024
4722,4711418,160,Buy 1 Get 1,29,1/16/2023,3/31/2024
4723,12585717,114,Special Combo,14,1/21/2023,9/21/2024
4724,425645,86,Buy 1 Get 1,7,8/5/2023,3/20/2024
4725,14193033,16,Buy 1 Get 1,22,9/14/2023,12/8/2024
4726,490965,181,Buy 1 Get 1,23,9/20/2023,6/23/2024
4727,4519852,168,Special Combo,6,1/23/2023,1/29/2024
4728,3188388,165,Happy Hour,22,4/13/2023,11/8/2024
4729,13845786,23,Buy 1 Get 1,35,6/19/2023,5/3/2024
4730,15191958,18,Special Combo,27,5/25/2023,12/10/2024
4731,1998944,91,Happy Hour,33,1/17/2023,5/10/2024
4732,5101606,176,Buy 1 Get 1,41,3/6/2023,4/29/2024
4733,3717152,190,Special Combo,5,3/24/2023,11/8/2024
4734,459246,122,Happy Hour,35,8/26/2023,7/27/2024
4735,3377784,43,Discount on meals,29,7/24/2023,7/26/2024
4736,2035361,46,Happy Hour,12,12/12/2023,5/4/2024
4737,477501,48,Happy Hour,21,12/20/2023,6/18/2024
4738,12858974,125,Discount on meals,35,3/3/2023,4/29/2024
4739,4945163,128,Happy Hour,5,3/23/2023,5/4/2024
4740,775389,158,Happy Hour,34,12/8/2023,5/28/2024
4741,12375755,89,Happy Hour,32,7/18/2023,8/31/2024
4742,4250713,99,Discount on meals,7,3/24/2023,9/17/2024
4743,12331609,26,Special Combo,9,3/20/2023,3/23/2024
4744,628674,35,Special Combo,27,11/17/2023,9/13/2024
4745,423712,14,Buy 1 Get 1,45,12/27/2023,3/1/2024
4746,12458691,25,Happy Hour,19,6/27/2023,6/22/2024
4747,17382586,102,Discount on meals,38,8/2/2023,12/10/2024
4748,11604612,15,Happy Hour,47,2/2/2023,5/10/2024
4749,14091454,195,Happy Hour,40,5/17/2023,11/11/2024
4750,1933415,114,Discount on meals,31,6/26/2023,7/6/2024
4751,11863756,20,Happy Hour,46,5/16/2023,10/29/2024
4752,7089644,144,Special Combo,49,10/25/2023,4/26/2024
4753,875611,131,Special Combo,7,7/29/2023,7/12/2024
4754,7760551,107,Special Combo,9,11/2/2023,1/18/2024
4755,4271577,158,Discount on meals,7,2/19/2023,10/20/2024
4756,2371217,11,Happy Hour,21,1/3/2023,6/21/2024
4757,13344895,20,Special Combo,45,6/21/2023,2/25/2024
4758,11713939,131,Discount on meals,35,12/29/2023,2/3/2024
